code,name,industry,area,pe,totals,outstanding,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
300256,星星科技,元器件,浙江,171.28,10246,22582.57,304459.69,136361,59241.42,145827.16,6.46,0.119,7.15,2.85,20110819
300055,万邦达,环境保护,北京,77.12,17184.46,24506.16,367215.25,242910.55,68259.43,187129.84,7.64,0.82,10.64,5.67,20100226
002125,湘潭电化,化工原料,湖南,0,13912.8,16184.4,131548.06,62337.8,53391.3,15817.4,0.98,-0.246,2.06,5.86,20070403
600685,广船国际,船舶,广东,255.02,43846.33,103053.46,2367009.25,1485523.25,647249.19,331981.59,3.22,0.147,5.46,6.86,19931028
000498,山东路桥,建筑施工,山东,36.07,35417.01,112013.9,950553.38,805125.5,42941.23,-57342.36,-0.51,0.126,2.2,2.75,19970609
000078,海王生物,生物制药,深圳,110.53,73076.79,73171.38,935206.31,787310.69,59482.78,143773.61,1.96,0.074,2.01,5.42,19981218
600196,复星医药,化学制药,上海,25.44,190561.45,231138.03,3323843.75,804799.56,381484.59,726341.69,3.14,0.69,7.26,3.18,19980807
600262,北方股份,工程机械,内蒙,54.05,17000,17000,325257.28,251478.13,46145.1,39931.05,2.35,0.338,6.61,3.68,20000630
600141,兴发集团,化工原料,湖北,17.01,40687.71,53073.42,1966182,409349.78,986704,286240.88,5.39,1.04,9.24,1.71,19990616
600497,驰宏锌锗,铅锌,云南,100.04,166756.09,166756.09,3147561,351615.75,508784.59,398701.91,2.39,0.092,4.33,2.82,20040420
600754,锦江股份,酒店餐饮,上海,47.94,44724.07,80451.77,727340.06,105409.4,276407.5,228533.66,2.84,0.421,7.48,3.6,19961011
002473,圣莱达,家用电器,浙江,0,16000,16000,44130.53,23575.28,13811.54,22195.42,1.39,-0.032,2.46,13.42,20100910
002415,海康威视,电器仪表,浙江,24.64,315046.75,406912.81,2129052,1910788.75,150041.56,148004.63,0.36,1.17,3.65,7.74,20100528
600162,香江控股,全国地产,深圳,17.29,76781.27,76781.27,1318435.25,1104917.88,55230.57,2195.29,0.03,0.32,2.34,3.15,19980609
600261,阳光照明,家用电器,浙江,33.45,96806.85,96806.85,424003.75,298827.78,78208.52,75052.65,0.78,0.221,2.71,3.65,20000720
002355,兴民钢圈,汽车配件,山东,63.43,33964.69,51370,282105.59,158048.09,73084.5,98372.35,1.91,0.088,3.8,1.95,20100209
002518,科士达,电器仪表,深圳,47.61,27845.46,29717.66,203241.2,147083.16,43111.96,72739.65,2.45,0.313,5.02,3.96,20101207
002546,新联电子,电气设备,江苏,31.19,23087.84,25200,147040.94,114537.2,25413.73,47659.5,1.89,0.36,4.98,3.01,20110211
000973,佛塑科技,塑料,广东,88.66,77237.97,96742.32,506933.31,215401.2,119370.22,31709.02,0.33,0.063,2.04,3.68,20000525
002535,林州重机,工程机械,河南,89.57,30852.88,53423.48,652529.06,325195.75,138888.72,106445.86,1.99,0.084,4.05,2.47,20110111
600876,洛阳玻璃,玻璃,河南,517.24,25001.82,50001.82,113660.65,42986.46,59110.53,85745.03,1.71,0.015,0.08,123.02,19951031
002656,卡奴迪路,服饰,广东,236.39,15837.5,20000,203285.7,121700.88,8544.61,53480.9,2.67,0.07,6.11,2.89,20120228
002259,升达林业,家居用品,四川,318.14,60716.1,64332,225086.25,154422.81,52688.88,8543.88,0.13,0.015,1.29,4.88,20080716
000157,中联重科,工程机械,湖南,36.4,626117.19,770595.38,9036075,7200827,554473.31,1317221.5,1.71,0.13,5.38,1.17,20001012
300334,津膜科技,专用机械,天津,108.11,10616.05,26100,109654.4,75082.22,20629.61,32046.81,1.23,0.166,3.12,7.67,20120705
600872,中炬高新,食品,广东,39.88,79663.71,79663.71,426437.44,230489.47,99933.68,29691.85,0.37,0.262,2.86,4.87,19950124
600488,天药股份,化学制药,天津,77.72,89228.49,96085.49,296402.69,144908.88,129398.61,60855.96,0.63,0.061,2.44,2.6,20010618
000915,山大华特,生物制药,山东,27.4,17930.16,18025.5,195466.56,111998.17,43769.15,3458.53,0.19,1.206,5.37,6.15,19990609
600318,巢东股份,水泥,安徽,52.9,24200,24200,190763.77,22416.64,152099.95,35382.21,1.46,0.469,4.51,7.32,20001208
002683,宏大爆破,化工原料,广东,45.65,10524.55,24396,400991.41,275480.81,67557.8,124945.97,5.12,0.51,8.02,3.49,20120612
600744,华银电力,火力发电,湖南,0,47438.44,71164.79,1648311.13,376303.66,839997.13,180110.52,2.53,-0.299,1.8,2.83,19960905
300305,裕兴股份,塑料,江苏,49.8,3600,14400,129068.82,84993.52,38822.14,70149.11,4.87,0.367,8.57,2.84,20120329
002707,众信旅游,旅游服务,北京,70.7,2738.83,5919,110922.32,107906.67,547.87,16222.7,2.74,1.62,8.95,16.62,20140123
600112,天成控股,电气设备,贵州,319.44,50920.48,50920.48,257514.97,127528.57,30838.7,33065.32,0.65,0.045,2.38,8.1,19971127
600579,天华院,化工机械,山东,244.9,25560,39207.05,140020.81,97577.67,23537.97,112410.02,2.87,0.039,1.62,7.95,20020809
603002,宏昌电子,化工原料,广东,55.17,19000,40000,144527.17,132580.59,7525.74,25379.85,0.63,0.123,2.3,3.92,20120518
600317,营口港,港口,辽宁,53.07,329271.5,647298.31,1581871.88,192224.22,1175975.63,155388.09,0.24,0.073,1.46,3.53,20020131
600192,长城电工,电气设备,甘肃,50.09,44174.8,44174.8,400345.41,283880.28,51252.09,90234.65,2.04,0.174,4.19,2.77,19981224
601126,四方股份,电气设备,北京,36.66,40647.35,40658.6,488891.09,386348.31,28600.16,181463.11,4.46,0.43,8.04,2.58,20101231
600158,中体产业,文教休闲,天津,199.85,65749.53,84373.53,354099,305918.22,13687.67,4087.15,0.05,0.078,1.75,11.96,19980327
002029,七 匹 狼,服饰,福建,29.13,75538.71,75567,678879.88,525061.63,32954.01,187980.25,2.49,0.302,6.27,1.87,20040806
002336,人人乐,超市连锁,深圳,0,40000,40000,727957.75,525488.38,78267.61,247589.8,6.19,-0.195,8.04,1.46,20100113
300122,智飞生物,生物制药,重庆,108.73,32145.13,80000,262420.63,163211.86,20790.65,102151.68,1.28,0.171,3.07,8.09,20100928
000807,云铝股份,铝,云南,0,153907.34,153917.3,2366535.75,588569.75,1163956.38,182884.19,1.19,-0.189,2.34,3.35,19980408
600120,浙江东方,商贸代理,浙江,25.65,50547.33,50547.33,1156944.13,653702.75,29365.85,139910.13,2.77,0.803,7.77,3.53,19971201
300301,长方照明,半导体,深圳,83.7,9108.45,27178.5,173621.52,61191.88,82142,35385.59,1.3,0.141,2.89,5.44,20120321
600684,珠江实业,全国地产,广东,27.15,71121.72,71121.72,583942.44,545154.19,20599.06,8592.11,0.12,0.254,2.79,3.3,19931028
300354,东华测试,电器仪表,江苏,1046,2798.13,8648.13,34147.62,25133.7,6613.38,15628.57,1.81,0.033,3.79,12.19,20120920
300162,雷曼光电,元器件,深圳,216.59,8273,13400,92093.25,54745.38,24476.9,52819.51,3.94,0.188,5.58,9.71,20110113
002099,海翔药业,化学制药,浙江,826.14,25946.09,72304.35,211432.8,91724.85,84696.06,11634.5,0.16,0.02,1.01,11.73,20061226
002302,西部建设,水泥,新疆,36.02,27091.33,51611.69,1187579.5,910713.88,236482.92,156874.88,3.04,0.33,6.89,2.3,20091103
600710,常林股份,工程机械,江苏,0,64028.39,64028.39,282840.28,147584.17,58146.8,55621.6,0.87,-0.137,2.79,1.9,19960701
600496,精工钢构,钢加工,安徽,32.15,58656.6,68656.6,864007.13,687063.38,83241,40431.93,0.59,0.31,4.21,3.15,20020605
600691,阳煤化工,农药化肥,四川,0,90260.89,146785.59,3412549.5,1340747,1246499.25,304095.56,2.07,-0.32,2.86,1.86,19931119
002133,广宇集团,全国地产,浙江,80.76,45524.98,77414.4,826204.5,777267.19,2183.76,22020.15,0.28,0.062,3.32,2.01,20070427
002380,科远股份,电气设备,江苏,95.93,5056.37,10200,112164.02,76276.5,19957.7,61708.92,6.05,0.417,9.25,4.32,20100331
002194,武汉凡谷,通信设备,湖北,58.38,30981.48,55588,251390.95,202717.06,32636.55,70817.81,1.27,0.172,3.57,3.74,20071207
601718,际华集团,服饰,北京,28.17,385700,385700,1937423.75,1171121.88,306266.78,424424,1.1,0.178,2.96,2.26,20100816
002665,首航节能,电气设备,北京,93.16,12652.5,26670,281495.5,225727.3,33730.45,108620.76,4.07,0.399,6.94,7.14,20120327
300189,神农大丰,种植业,海南,0,33626.87,40960,162530.61,89004.88,16043.54,72642.09,1.77,-0.079,3.18,2.54,20110316
600995,文山电力,水力发电,云南,20.41,47852.64,47852.64,273228.81,38633.8,185458.05,15522.12,0.32,0.297,3,2.69,20040615
002427,尤夫股份,化纤,浙江,37.14,23818.46,23819.58,253175.8,114783.05,118536.95,55272.23,2.32,0.398,4.51,3.28,20100608
600727,鲁北化工,农药化肥,山东,217.03,35092.66,35098.66,129726.22,44369.18,75795.96,87415.96,2.49,0.023,2.94,2.29,19960702
002729,好利来,元器件,福建,80.32,1668,6668,48717.69,30458.05,3928.2,17792.05,2.67,0.59,5.47,8.65,20140912
000027,深圳能源,火力发电,深圳,13.94,95835,264299.44,3688055.5,1143515.25,1411763.63,427191.69,1.62,0.583,6.5,1.67,19930903
002033,丽江旅游,旅游景点,云南,21.23,28179,28179,251027.63,130165.15,83004.63,90847.71,3.22,0.59,6.68,2.45,20040825
000503,海虹控股,互联网,海南,11404.49,89796.7,89882.21,139010.23,108830.2,9806.4,-980.65,-0.01,0.003,1.41,29.07,19921130
601880,大连港,港口,辽宁,43.62,336340,442600,2653489.5,435365.06,1414076.63,611753,1.38,0.095,3.07,1.79,20101206
000682,东方电子,电气设备,山东,194.11,97800.45,97816.32,286122.53,199281.98,38337.8,34722.18,0.35,0.021,1.47,3.74,19970121
000920,南方汇通,运输设备,贵州,45.9,42200,42200,247167.67,129538.05,54818.96,38580.93,0.91,0.315,2.61,7.4,19990616
000877,天山股份,水泥,新疆,20.8,88001.99,88010.13,2238488.25,561486.44,1408552,338789.59,3.85,0.349,7.8,1.24,19990107
002139,拓邦股份,元器件,深圳,62.42,15873.95,24192.17,93378.61,62675.98,16273.7,6191.35,0.26,0.199,2.45,6.76,20070629
600233,大杨创世,服饰,辽宁,44.79,16500,16500,144390.8,119588.07,12440.28,18508.17,1.12,0.232,6.27,2.21,20000608
300349,金卡股份,电器仪表,浙江,38.96,4500,18000,113211,78985.17,15134.51,30568.56,1.7,0.588,4.66,6.55,20120817
000504,*ST传媒,出版业,湖南,0,30997.25,31157.39,9573.62,1865.03,5366.01,4508.74,0.14,-0.043,-0.01,-2310.21,19921208
300034,钢研高纳,小金属,北京,85.53,31798.22,31798.22,134967.52,81237.4,29835.91,36819.8,1.16,0.244,3.33,8.36,20091225
600581,八一钢铁,普钢,新疆,0,76644.89,76644.89,2135586.75,519487.09,1450995.13,104487.18,1.36,-1.619,3.16,1.76,20020816
002367,康力电梯,运输设备,江苏,29.35,45737.42,73860.02,375662,244839.72,55046.32,34437.94,0.47,0.356,2.55,5.46,20100312
600755,厦门国贸,商贸代理,福建,21.84,133083.59,166447,3470841.5,3113556.5,111707.05,200058.19,1.2,0.51,4.41,2.86,19961003
300124,汇川技术,电器仪表,深圳,45.88,60942.64,78164.59,426111,367248.84,21849.09,131725.52,1.69,0.6,4.14,8.78,20100928
000702,正虹科技,饲料,湖南,164.98,26663.19,26663.46,76612.53,34185.15,31928.98,18257.72,0.68,0.045,1.65,5.95,19970318
002437,誉衡药业,化学制药,黑龙江,51.62,70000,73189.02,427559.56,109674.77,81131,108789,1.49,0.407,3.8,7.38,20100623
002342,巨力索具,机械基件,河北,109.75,78615.5,96000,421885.81,208148.92,140066.36,67330.1,0.7,0.048,2.5,2.83,20100126
002073,软控股份,软件服务,山东,71.75,61879.48,74236.5,758930.06,468312.81,139646.97,33284.28,0.45,0.163,4.61,3.37,20061018
002689,博林特,运输设备,辽宁,87.62,17095.18,53464.14,291263.06,185227.88,65514.73,51781.01,0.97,0.109,2.39,5.34,20120717
002624,金磊股份,其他建材,浙江,0,15725,48770.69,78649.65,39141.03,29855.6,18141.57,0.37,-0.055,2.35,10.87,20111028
002353,杰瑞股份,化工机械,山东,24.68,57660.62,95988.45,1099349.5,882300.69,126779.67,376686.91,3.92,1.09,8.14,4.37,20100205
002324,普利特,塑料,上海,35.88,15582.66,27000,201202.05,130602.61,44116.48,58293.48,2.16,0.567,5.72,4.74,20091218
000966,长源电力,火力发电,湖北,7.64,55414.19,55414.19,1069667.5,155773.41,723880.69,161055.69,2.91,1.122,4.13,2.77,20000316
000420,吉林化纤,化纤,吉林,32.2,31830.68,71660.34,307009.41,88835.36,155814.16,45425.62,0.63,0.133,0.55,10.48,19960802
002253,川大智胜,软件服务,四川,381.37,12671.86,13924.55,102284.3,40542.8,24195.03,44312.1,3.18,0.079,5.8,5.18,20080623
000533,万 家 乐,家用电器,广东,33.83,68487.71,69081.6,373719.16,278060.53,15069.37,5828.1,0.08,0.127,1.81,3.16,19940103
002311,海大集团,饲料,广东,23.44,106940.92,106999.72,776675.31,407344.16,255053.66,163395.52,1.53,0.51,4.05,3.89,20091127
000783,长江证券,证券,湖北,41.67,474236.72,474246.78,4423512.5,0,28866.38,295257.53,0.62,0.259,2.82,5.09,19970731
002097,山河智能,工程机械,湖南,381.74,32744.49,50355,665182.38,479453.56,107085.42,122029.55,2.42,0.023,4.81,2.41,20061222
002182,云海金属,小金属,江苏,135.88,22064.83,28800,271940.38,130610.02,114976.05,44955.64,1.56,0.096,3.17,4.11,20071113
000965,天保基建,区域地产,天津,29.25,69233.71,100893.71,561522.69,470232.06,11918.87,189079.72,1.87,0.3,4.21,2.41,20000406
600823,世茂股份,全国地产,上海,18.25,117181.53,117241.53,5845942.5,3621282.5,71991.5,721517.31,6.15,0.657,12.78,1.25,19940204
603997,继峰股份,汽车配件,浙江,33.69,6000,42000,106677.5,57161.5,0,0,0,0.475,2.16,7.4,20150302
600143,金发科技,塑料,广东,30.61,256000,256000,1346837.25,920474.69,251917.67,282866.22,1.1,0.178,3.11,2.34,20040623
300008,上海佳豪,船舶,上海,86.56,16822.82,24997.16,113727.3,60896.55,18663.22,37813.06,1.51,0.15,3.26,4.91,20091030
002222,福晶科技,元器件,福建,69.22,27611.57,28500,72358.22,23523.21,34490.48,20927,0.73,0.127,2.23,5.25,20080319
600739,辽宁成大,商贸代理,辽宁,34.49,136470.98,142970.98,1863419,441168.41,238591.8,274074.41,1.92,0.5,9.23,2.39,19960819
600222,太龙药业,中成药,河南,293.52,49660.89,49660.89,212546.95,130462.11,59507.6,31326.43,0.63,0.023,2.1,4.21,19991105
600240,华业地产,全国地产,北京,27.31,142425.34,142425.34,1793023.38,1574225.5,22469.27,28562.53,0.2,0.324,2.74,4.31,20000628
002428,云南锗业,小金属,云南,75.33,62002.58,65312,204939.77,67591.96,62612.36,32357.38,0.5,0.162,2.34,6.93,20100608
600608,上海科技,通信设备,上海,0,31837.14,32886.14,24514.75,19694.59,3806.87,43903.6,1.34,-0.012,-0.05,-183.53,19920327
600227,赤天化,农药化肥,贵州,0,95039.25,95039.25,722992.44,163320.3,501293.81,135641.48,1.43,-0.605,3,1.97,20000221
600828,成商集团,百货,四川,21.74,56981.73,57043.96,230950.97,37806.65,80269.06,2998.07,0.05,0.34,2.19,3.38,19940224
601677,明泰铝业,铝,河南,45.73,25926.91,41775.6,462501.56,313610.28,101180.21,137881,3.3,0.243,6.46,2.29,20110919
600338,西藏珠峰,铅锌,西藏,0,15833.33,15833.33,53687.8,23855.47,9906.21,4995.71,0.32,-0.243,-0.07,-271.41,20001227
002493,荣盛石化,化纤,浙江,1228.89,101907.5,111200,3347877,1495199,1000104.13,244227.66,2.2,0.011,6.23,2.85,20101102
002337,赛象科技,化工机械,天津,156.95,55989.75,59460,176233.5,139502.86,25223.85,82101,1.38,0.085,2.16,6.18,20100115
600084,中葡股份,红黄药酒,新疆,0,80991.92,112372.67,285503.69,217162.72,32992.87,155101.84,1.38,-0.106,1.03,5.78,19970711
002141,蓉胜超微,元器件,广东,730.94,18188.8,18188.8,66605.46,43332.5,20681.51,6128.31,0.34,0.017,1.66,9.87,20070720
002481,双塔食品,食品,山东,76.3,37455.17,50535.6,210323,86857.28,77058.45,18313.95,0.36,0.221,2.53,8.91,20100921
300070,碧水源,环境保护,北京,180.42,64693.33,107036.64,910997.5,382670.91,26330.8,194527.59,1.82,0.156,4.77,7.87,20100421
002565,上海绿新,造纸,上海,32.19,68352,69668,346352.34,180800.31,73341.78,68975.65,0.99,0.21,2.77,3.25,20110318
600343,航天动力,航空,陕西,390.16,57536.64,63820.64,381261.81,271124.34,78023.25,118067.26,1.85,0.038,3.34,5.86,20030408
000505,珠江控股,全国地产,海南,0,36044.53,42674.53,145158.8,81035.36,43015.85,33426.01,0.78,-0.278,0,8542.42,19921221
600521,华海药业,化学制药,浙江,44.15,78087.79,78588.72,436818.44,227610.97,106757.72,91772.65,1.17,0.258,4.02,3.77,20030304
002629,仁智油服,石油贸易,四川,0,21825.38,27463.19,99697.25,84704.97,10778.45,22592.07,0.82,-0.068,2.65,3.43,20111103
002309,中利科技,电气设备,江苏,0,27190.83,56829.23,1719327.75,1336688.38,285749.47,215847.34,3.8,-0.254,6.38,3.33,20091127
600381,贤成矿业,煤炭开采,青海,72.44,18711.68,19892.58,143521.95,52916.13,6635.66,236311.75,11.88,0.399,1.22,23.68,20010508
601168,西部矿业,铜,青海,64.05,238300,238300,2611230.75,947740.38,359990.81,543999.06,2.28,0.107,4.83,1.9,20070712
600212,江泉实业,综合类,山东,0,51169.71,51169.71,121978.72,36284.21,43820.4,44167.53,0.86,-0.017,1.99,3.84,19990817
300120,经纬电材,电气设备,天津,304.95,15048.2,20590,67995.36,33528.85,28602.4,30579.3,1.49,0.026,2.92,3.66,20100917
600199,金种子酒,白酒,安徽,79.36,55577.5,55577.5,337215.97,251378.92,22527.55,70080.28,1.26,0.101,3.93,2.73,19980812
002680,黄海机械,工程机械,江苏,146.21,2399.22,8000,77798.24,63136.28,11582.73,45007.12,5.63,0.173,8.88,3.8,20120605
601188,龙江交通,路桥,黑龙江,14.48,121320,131587.84,436007.06,146356.31,178023.13,126233.22,0.96,0.238,2.62,1.76,20100319
600175,美都能源,全国地产,浙江,112.64,144236.31,245718,1528575.5,863024.13,19853.15,151390.27,0.62,0.041,1.84,3.34,19990408
000570,苏常柴Ａ,农用机械,江苏,76.13,41137.42,56137.42,306109.22,173456.25,58726.19,17101.6,0.3,0.091,3.37,2.74,19940701
002530,丰东股份,专用机械,江苏,108.96,26800,26800,93923.21,57821.63,21148.85,21042.21,0.79,0.064,2.44,3.79,20101231
600012,皖通高速,路桥,安徽,11.49,116560,165861,1269852.88,216851.88,81059.32,28052.33,0.17,0.404,4.44,1.39,20030107
600573,惠泉啤酒,啤酒,福建,49.44,25000,25000,124373.36,60847.38,53717.71,50606.55,2.02,0.165,4.38,2.48,20030226
600559,老白干酒,白酒,河北,106.46,14000,14000,224351.27,152707.05,51563.8,16641.51,1.19,0.422,4.77,9.43,20021029
600368,五洲交通,路桥,广西,28.13,83380.15,83380.15,1483980.25,471354.41,763032.13,67055.9,0.8,0.166,3.76,1.66,20001221
601668,中国建筑,建筑施工,北京,8.32,2985322,3000000,92476304,72638320,2107068.25,2897315.25,0.97,0.57,4.42,1.41,20090729
603015,弘讯科技,电气设备,浙江,46.67,5010,20010,72022.86,56256.43,4544.06,0,0,0.469,3.58,6.11,20150303
600987,航民股份,纺织,浙江,18.92,63531,63531,372001.69,182668.69,140897,10369.91,0.16,0.435,3.54,3.09,20040809
002531,天顺风能,电气设备,江苏,38.1,41060.92,41150,317531.38,199060.94,79949.25,108014.97,2.62,0.34,4.78,3.61,20101231
600664,哈药股份,化学制药,黑龙江,73.33,191748.31,191748.31,1624307.75,1054563.75,446381.44,98945.45,0.52,0.129,4.3,2.2,19930629
600306,商业城,百货,辽宁,78.63,17739.72,17813.89,247960.27,73608.15,127208.42,20405.14,1.15,0.181,0.67,21.2,20001226
002740,爱迪尔,服饰,深圳,39.84,2500,10000,84258.03,80453.28,0,0,0,0.878,7.16,4.89,20150122
002472,双环传动,机械基件,浙江,39.81,17061.34,28873.19,233921.8,108217.4,94775.61,63954.71,2.22,0.3,5.35,2.97,20100910
002135,东南网架,建筑施工,浙江,75.31,67119.45,74860,717464.88,538889.38,59691.05,52949.55,0.71,0.08,2.48,3.22,20070530
600283,钱江水利,水务,浙江,403.46,28533,35299.57,424485,165180.45,130849.47,51420.92,1.46,0.027,3.2,4.51,20001018
000738,中航动控,航空,江苏,106.53,114564.22,114564.22,651409.75,415433.25,112063,266700.63,2.33,0.136,3.96,4.86,19970626
300346,南大光电,半导体,江苏,78.69,3584.05,10054,121610.2,104350.93,13495.99,72054.9,7.17,0.355,11.51,3.23,20120807
002705,新宝股份,家用电器,广东,34.87,10937.83,44200.12,471934.81,315478.81,117471.42,71056.63,1.61,0.36,4.8,3.38,20140121
300211,亿通科技,通信设备,江苏,102.42,4739.52,8384.37,57322.98,35120.71,12773.23,25620.07,3.06,0.179,5.91,4.13,20110505
002134,*ST普林,元器件,天津,147.21,24584.98,24584.98,78951.3,35562.01,30362.5,30227.06,1.23,0.05,2.33,4.19,20070516
600398,海澜之家,服饰,江苏,24.69,153121.95,449275.78,1853043.25,1437132.63,245363.63,201740.47,0.45,0.54,1.57,8.33,20001228
600419,天润乳业,乳制品,新疆,100.38,8021.08,8638.94,48940.55,17427.22,24803.77,28187.18,3.26,0.159,3.1,6.89,20010628
002045,国光电器,元器件,广东,47.95,35962.26,41690.39,249697.66,131765.88,64762.46,40526.92,0.97,0.129,3,2.75,20050523
600107,美尔雅,服饰,湖北,0,36000,36000,250338,213303.16,20063.5,15949.45,0.44,-0.016,1.46,7.93,19971106
000825,太钢不锈,特钢,山西,38.62,569598.31,569624.75,7982486.5,2337184.5,3607014.5,677525.19,1.19,0.097,4.4,1.13,19981021
002347,泰尔重工,机械基件,安徽,190.43,11510,20735.5,170392.06,108199.15,27986.2,63880.67,3.08,0.053,5.24,2.55,20100128
